match_id,team_id,win,dragon_kills,baron_kills,tower_kills,inhibitor_kills,champion_kills,atakhan_kills,horde_kills,total_gold,total_experience
SG2_134796573,200,0,1,0,1,0,26,0,2,59280,70161
SG2_135545523,100,1,1,1,7,0,22,0,0,53399,65432
SG2_135545523,200,0,2,0,0,0,7,0,3,36206,47786
SG2_135525738,100,1,1,2,8,2,33,0,3,70687,81873
SG2_135525738,200,0,3,0,4,0,26,0,0,64926,72304
SG2_135523204,100,1,0,0,0,0,6,0,0,13846,13945
SG2_135523204,200,0,0,0,0,0,2,0,0,10270,10551
SG2_135513413,100,0,3,0,2,0,23,0,0,49288,55695
SG2_135513413,200,1,0,0,4,0,38,0,3,55434,60218
SG2_135502849,100,0,1,0,3,0,16,0,3,49268,61381
SG2_135502849,200,1,2,1,6,1,33,0,0,61302,75621
SG2_135496649,100,1,1,1,9,1,27,0,3,64976,77527
SG2_135496649,200,0,3,0,3,0,14,0,0,52981,64891
SG2_136031746,100,0,1,0,1,0,15,0,1,50427,62864
SG2_136031746,200,1,3,1,10,1,28,0,2,60631,77869
SG2_136025737,100,0,3,0,4,0,27,0,3,60994,73413
SG2_136025737,200,1,2,2,11,2,26,0,0,69112,82626
SG2_136023991,100,0,1,0,0,0,4,0,0,22099,28942
SG2_136023991,200,1,0,0,3,0,20,0,3,34281,37264
SG2_135333069,100,0,1,0,2,0,18,0,1,54912,64454
SG2_135333069,200,1,3,1,9,1,33,0,2,62059,71954
SG2_135319755,100,0,3,1,6,0,35,0,2,72240,90893
SG2_135319755,200,1,2,1,8,1,34,0,1,75650,93196
SG2_135311397,100,0,2,0,1,0,13,0,1,41496,50645
SG2_135311397,200,1,1,1,4,0,21,0,2,49856,61584
SG2_135299122,100,0,1,0,2,0,22,0,2,64783,76654
SG2_135299122,200,1,3,2,12,4,41,0,1,73865,90118
SG2_134163557,100,1,2,0,8,1,29,0,3,65915,79767
SG2_134163557,200,0,3,0,3,0,28,0,0,65117,74607
SG2_134158429,100,0,1,0,3,0,37,0,3,75892,87994
SG2_134158429,200,1,4,2,10,2,53,0,0,84303,95619
SG2_134154085,100,1,2,0,10,2,37,0,3,61956,67435
SG2_134154085,200,0,0,0,0,0,9,0,0,42013,50480
SG2_134148086,100,0,0,0,4,0,16,0,0,48127,53966
SG2_134148086,200,1,4,1,7,1,31,0,3,54734,62814
SG2_133503089,100,1,4,1,6,0,26,0,0,53132,65217
SG2_133503089,200,0,0,0,4,0,19,0,3,48502,56033
SG2_135572856,100,1,3,1,8,1,51,0,1,59481,72030
SG2_135572856,200,0,0,0,2,0,17,0,2,46286,51870
SG2_135379898,100,0,1,0,4,0,32,0,0,63982,76809
SG2_135379898,200,1,3,2,11,3,45,0,3,77964,94717
SG2_135372412,100,0,1,0,2,0,23,0,2,51929,55046
SG2_135372412,200,1,3,1,10,2,54,0,1,68859,77099
SG2_135063539,100,0,0,0,3,0,15,0,3,49341,61498
SG2_135063539,200,1,4,1,11,3,33,0,0,61925,79329
SG2_134249465,100,0,1,1,4,0,40,0,1,77380,87512
SG2_134249465,200,1,5,1,10,1,52,0,2,85705,102971
SG2_134040947,100,0,0,0,1,0,9,0,0,32309,34768
SG2_134040947,200,1,2,0,3,0,27,0,3,40310,42283
SG2_134030689,100,0,4,1,5,0,37,0,0,75695,88688
SG2_134030689,200,1,1,1,9,1,28,0,3,80182,92796
SG2_133274777,100,0,1,0,1,0,27,0,3,54468,65170
SG2_133274777,200,1,3,1,11,3,37,0,0,68871,77014
SG2_133262861,100,1,1,1,8,1,50,0,0,76123,91695
SG2_133262861,200,0,3,0,6,0,44,0,3,70503,78765
SG2_132920695,100,1,3,0,11,3,41,0,3,58861,65495
SG2_132920695,200,0,0,0,1,0,19,0,0,44816,54525
SG2_136023035,100,0,3,0,6,0,34,0,0,74142,88492
SG2_136023035,200,1,2,1,8,1,37,0,3,79976,96615
SG2_136028686,100,1,3,1,10,2,35,0,3,62094,74096
SG2_136028686,200,0,1,0,2,0,19,0,0,50573,58888
TW2_390286332,100,0,1,1,1,0,16,0,0,43225,52357
TW2_390286332,200,1,2,0,8,1,36,0,3,57048,64993
TW2_390259508,100,0,1,0,1,0,17,0,3,39730,46484
TW2_390259508,200,1,2,1,5,0,26,0,0,49806,58064
TW2_389556009,100,0,0,0,0,0,4,0,3,29448,37256
TW2_389556009,200,1,2,0,2,0,13,0,0,36397,41490
TW2_389543737,100,0,1,0,5,0,24,0,3,62267,67571
TW2_389543737,200,1,4,1,9,1,38,0,0,69592,83852
TW2_389225313,100,1,2,1,10,1,34,0,3,56883,61041
TW2_389225313,200,0,1,0,1,0,12,0,0,41458,47143
TW2_389084999,100,1,3,1,10,2,29,0,3,52718,59784
TW2_389084999,200,0,0,0,0,0,12,0,0,39406,48163
TW2_389077769,100,1,1,0,5,0,22,0,3,42342,48576
TW2_389077769,200,0,1,0,1,0,10,0,0,33531,39763
TW2_389076396,100,0,1,0,2,0,17,0,0,47332,53845
TW2_389076396,200,1,2,1,8,1,34,0,3,57395,64321
TW2_388809991,100,0,2,2,4,0,27,0,3,77634,95758
TW2_388809991,200,1,3,0,10,2,43,0,0,81529,94089
TW2_388800660,100,0,3,1,4,0,29,0,1,71128,80655
TW2_388800660,200,1,2,1,9,1,37,0,2,78914,83443
TW2_388751983,100,0,3,2,8,2,32,0,0,82991,96765
TW2_388751983,200,1,3,0,8,1,37,0,3,84792,100554
TW2_388755240,100,0,0,0,1,0,8,0,0,33999,40029
TW2_388755240,200,1,2,0,4,0,21,0,3,43257,47930
TW2_390374100,100,1,2,1,8,1,38,0,3,66246,76760
TW2_390374100,200,0,3,0,2,0,24,0,0,60968,64990
TW2_390119026,100,1,4,2,10,1,38,0,3,84638,98068
TW2_390119026,200,0,2,0,2,0,22,0,0,69681,83569
TW2_390113335,100,1,1,0,6,0,30,0,3,54550,58815
TW2_390113335,200,0,2,0,2,0,13,0,0,46460,53022
TW2_390079151,100,0,3,0,2,0,20,0,0,65407,72776
TW2_390079151,200,1,2,2,11,3,36,0,3,74060,88386
TW2_389749729,100,1,2,1,5,0,28,0,3,50218,52909
TW2_389749729,200,0,1,0,2,0,12,0,0,38516,40780
TW2_389362757,100,0,0,0,0,0,4,0,0,21397,23015
TW2_389362757,200,1,2,0,7,1,24,0,3,35855,34531
TW2_390340645,100,0,0,0,1,0,20,0,1,53208,63184
TW2_390340645,200,1,3,1,9,3,30,0,2,66573,75601
TW2_390223137,100,0,0,0,3,0,39,0,3,60845,71906
TW2_390223137,200,1,3,1,9,1,46,0,0,74945,83848
TW2_389673997,100,1,1,0,3,0,17,0,3,34163,35396
TW2_389673997,200,0,0,0,1,0,10,0,0,27163,29993
TW2_389540622,100,0,1,0,3,0,17,0,3,55897,64913
TW2_389540622,200,1,3,1,11,1,33,0,0,70449,80208
TW2_389529374,100,1,2,1,5,0,39,0,3,63892,75601
TW2_389529374,200,0,2,0,3,0,25,0,0,54549,62815
TW2_389043277,100,1,4,2,10,3,42,0,3,72917,87697
TW2_389043277,200,0,0,0,3,0,27,0,0,65045,71538
TW2_389495008,100,1,1,2,7,1,41,0,3,78226,97099
TW2_389495008,200,0,4,0,5,0,32,0,0,75940,88143
TW2_389130221,100,0,0,0,0,0,6,0,0,30870,37356
TW2_389130221,200,1,3,0,10,2,32,0,3,48277,50498
TW2_389112973,100,0,0,0,1,0,20,0,3,52659,61928
TW2_389112973,200,1,4,1,5,0,33,0,0,60774,72968
TW2_389106654,100,1,3,1,9,1,19,0,3,63378,74909
TW2_389106654,200,0,1,0,2,0,12,0,0,53492,63032
TW2_388784326,100,0,0,0,3,0,21,0,1,53848,58483
TW2_388784326,200,1,3,1,5,0,36,0,2,61684,69853
TW2_388771770,100,1,1,0,7,1,28,0,3,48276,51807
TW2_388771770,200,0,1,0,1,0,7,0,0,35501,41939
TW2_387455635,100,0,1,0,3,0,13,0,2,57213,69515
TW2_387455635,200,1,3,2,10,2,23,0,1,69450,86737
TW2_387438436,100,0,0,0,0,0,17,0,1,33948,37616
TW2_387438436,200,1,2,0,1,0,20,0,2,37085,39641
TW2_386880325,100,1,2,1,3,0,18,0,3,58289,74864
TW2_386880325,200,0,2,0,2,0,17,0,0,55850,65817
TW2_390135558,100,1,4,2,11,3,34,0,0,73502,93673
TW2_390135558,200,0,1,0,3,0,15,0,3,64226,79094
TW2_390129036,100,0,0,0,3,0,23,0,0,60765,66713
TW2_390129036,200,1,4,1,8,2,39,0,3,65043,76946
TW2_390110610,100,1,3,1,5,0,25,0,2,53305,67025
TW2_390110610,200,0,0,0,3,0,19,0,1,49505,61295
TW2_390104913,100,1,2,0,6,0,30,0,0,56187,65695
TW2_390104913,200,0,1,1,4,0,11,0,3,51431,57002
TW2_389817778,100,1,2,1,9,1,27,0,2,62607,71142
TW2_389817778,200,0,1,0,2,0,18,0,1,50729,59103
TW2_389806825,100,1,1,1,9,2,32,0,3,64168,73275
TW2_389806825,200,0,3,0,3,0,18,0,0,51069,57032
TW2_389800832,100,0,0,0,0,0,10,0,0,24965,27117
TW2_389800832,200,1,1,0,2,0,22,0,3,35973,36095
TW2_389120496,100,1,0,0,2,0,20,0,3,34073,36356
TW2_389120496,200,0,1,0,0,0,6,0,0,25936,28602
TW2_387616193,100,0,2,0,0,0,32,0,3,66352,81680
TW2_387616193,200,1,3,2,11,3,27,0,0,72924,89258
TW2_387056381,100,0,0,0,2,0,20,0,3,48238,52254
TW2_387056381,200,1,4,1,10,2,42,0,0,65611,68613
TW2_389756988,100,1,3,1,10,2,52,0,1,82560,90437
TW2_389756988,200,0,2,1,2,0,29,0,2,72297,84992
TW2_389754936,100,1,1,1,8,1,41,0,1,67961,71812
TW2_389754936,200,0,2,0,4,0,34,0,2,58660,62361
TW2_389712458,100,0,1,0,5,0,21,0,3,54491,65923
TW2_389712458,200,1,3,1,11,3,21,0,0,64518,75537
TW2_390243777,100,1,3,0,10,3,43,0,3,81263,96220
TW2_390243777,200,0,1,1,3,0,32,0,0,73918,91637
TW2_390193747,100,0,3,1,6,2,34,0,0,66532,78030
TW2_390193747,200,1,1,1,10,2,30,0,3,76101,87233
TW2_390393843,100,1,2,0,4,0,29,0,0,39520,39768
TW2_390393843,200,0,0,0,0,0,8,0,3,28636,35024
VN2_1257416016,100,1,4,1,9,2,44,0,2,64550,69486
VN2_1257416016,200,0,0,0,0,0,19,0,1,46244,55172
VN2_1257348934,100,0,2,0,3,0,29,0,0,68468,74755
VN2_1257348934,200,1,4,2,7,1,35,0,3,74582,85547
VN2_1255302719,100,0,1,0,1,0,10,0,2,43383,50570
VN2_1255302719,200,1,3,0,6,0,35,0,1,58388,65120
VN2_1254481061,100,1,1,0,3,0,27,0,3,36947,36188
VN2_1254481061,200,0,0,0,0,0,9,0,0,27277,29396
VN2_1253736901,100,1,3,1,7,1,40,0,0,64241,67461
VN2_1253736901,200,0,1,0,4,0,34,0,3,59514,63807
VN2_1253663399,100,1,4,1,10,1,41,0,1,73692,85884
VN2_1253663399,200,0,1,0,2,0,30,0,2,63662,75559
VN2_1253602504,100,1,2,1,11,2,32,0,3,52535,54837
VN2_1253602504,200,0,1,0,1,0,15,0,0,37578,42807
VN2_1253394933,100,1,2,1,7,1,34,0,2,56081,62158
VN2_1253394933,200,0,1,0,5,0,24,0,1,49203,52526
VN2_1253336503,100,1,3,1,7,2,58,0,3,85718,95578
VN2_1253336503,200,0,2,1,6,0,39,0,0,78293,85922
VN2_1253291138,100,0,1,0,2,0,19,0,1,50942,59367
VN2_1253291138,200,1,3,1,11,2,29,0,2,61350,64391
VN2_1260280120,100,0,1,0,4,0,21,0,0,56324,59850
VN2_1260280120,200,1,2,1,7,1,43,0,3,62257,67347
VN2_1260244587,100,0,0,0,0,0,17,0,0,31388,34373
VN2_1260244587,200,1,2,0,4,0,29,0,3,37046,40121
VN2_1260185525,100,0,0,0,1,0,25,0,1,59382,67957
VN2_1260185525,200,1,4,2,10,2,39,0,2,72086,84684
VN2_1256436812,100,0,1,0,2,0,18,0,3,51508,61888
VN2_1256436812,200,1,3,1,11,3,38,0,0,67227,77705
VN2_1255446117,100,0,1,0,2,0,23,0,0,46820,49034
VN2_1255446117,200,1,2,0,7,1,40,0,3,53681,58419
VN2_1255098284,100,0,3,2,11,5,46,0,0,95201,108211
VN2_1255098284,200,1,4,1,7,1,47,0,3,103261,123235
VN2_1255050815,100,1,1,0,4,0,30,0,3,41806,45315
VN2_1255050815,200,0,1,0,2,0,12,0,0,36633,38252
VN2_1254854298,100,1,3,1,10,1,42,0,2,73726,80531
VN2_1254854298,200,0,1,0,3,0,35,0,1,62788,68002
VN2_1254776033,100,0,1,0,3,0,29,0,0,55125,59122
VN2_1254776033,200,1,2,1,7,1,28,0,3,58490,64159
VN2_1254708773,100,1,3,2,11,2,45,0,3,71781,83659
VN2_1254708773,200,0,1,0,4,0,21,0,0,58785,67970
VN2_1264748739,100,1,4,1,9,2,50,0,0,83977,94965
VN2_1264748739,200,0,2,1,5,0,43,0,3,77032,89367
VN2_1264730243,100,1,1,1,7,1,37,0,2,63737,70913
VN2_1264730243,200,0,2,0,1,0,35,0,1,54365,61995
VN2_1264695411,100,0,1,0,2,0,16,0,3,47416,55981
VN2_1264695411,200,1,3,1,3,0,20,0,0,52829,66110
VN2_1263407780,100,0,3,0,3,0,28,0,0,52972,56095
VN2_1263407780,200,1,0,1,9,1,43,0,3,62062,68415
VN2_1263356375,100,1,3,1,7,1,40,0,0,63521,72062
VN2_1263356375,200,0,1,0,2,0,26,0,3,55335,62555
VN2_1262177972,100,1,1,1,9,1,38,0,0,82846,99399
VN2_1262177972,200,0,4,1,7,0,40,0,3,78287,93019
VN2_1262137170,100,0,0,0,1,0,13,0,2,44211,51833
VN2_1262137170,200,1,3,0,5,0,27,0,1,52103,57335
VN2_1262072300,100,0,1,0,3,0,33,0,0,66149,77170
VN2_1262072300,200,1,4,2,10,3,53,0,3,77910,90664
VN2_1262004841,100,1,2,0,6,0,32,0,3,53636,61905
VN2_1262004841,200,0,1,0,2,0,21,0,0,48333,52958
VN2_1259521337,100,0,0,0,3,0,24,0,0,52275,51532
VN2_1259521337,200,1,3,1,4,0,42,0,3,55342,60317
VN2_1259485064,100,0,0,0,0,0,17,0,0,43368,54566
VN2_1259485064,200,1,2,1,11,3,36,0,3,63464,66469
VN2_1259450156,100,0,0,0,2,0,28,0,0,47453,50029
VN2_1259450156,200,1,3,1,5,0,37,0,3,59899,65188
VN2_1259406403,100,0,0,0,3,0,33,0,3,57183,59850
VN2_1259406403,200,1,4,1,9,1,45,0,0,71511,75526
VN2_1256808787,100,0,0,0,4,0,23,0,2,58070,63840
VN2_1256808787,200,1,3,1,8,1,37,0,1,65111,74754
VN2_1256802033,100,0,0,0,0,0,7,0,0,24034,27855
VN2_1256802033,200,1,2,0,5,0,22,0,3,37912,39646
VN2_1260666035,100,0,3,1,4,0,31,0,3,57525,63781
VN2_1260666035,200,1,2,0,4,0,38,0,0,65097,74185
VN2_1260611285,100,0,0,0,2,0,20,0,3,52941,61901
VN2_1260611285,200,1,4,1,7,1,33,0,0,61715,74700
VN2_1260553574,100,1,3,1,7,1,58,0,2,71973,86807
VN2_1260553574,200,0,2,0,3,0,26,0,1,59380,68173
VN2_1260511205,100,0,1,0,0,0,8,0,1,27056,32584
VN2_1260511205,200,1,0,0,1,0,20,0,2,32571,37186
VN2_1260452812,100,0,1,1,2,0,27,0,0,59472,70565
VN2_1260452812,200,1,4,0,9,2,38,0,3,66021,79783
VN2_1267033386,100,0,0,0,3,0,29,0,3,58576,66308
VN2_1267033386,200,1,5,2,9,1,41,0,0,74187,89159
VN2_1266991271,100,1,4,1,11,3,38,0,2,62530,68398
VN2_1266991271,200,0,0,0,1,0,26,0,1,51733,62353
VN2_1266942453,100,0,0,0,3,0,24,0,3,59752,71736
VN2_1266942453,200,1,4,2,9,2,38,0,0,68475,80046
VN2_1266889705,100,1,3,0,8,1,41,0,0,83537,97743
VN2_1266889705,200,0,3,1,8,1,42,0,3,79827,97783
VN2_1266848212,100,0,2,0,4,0,45,0,2,64871,72518
VN2_1266848212,200,1,2,1,9,1,44,0,1,74252,86767
VN2_1266802980,100,0,2,1,5,1,58,0,2,82121,98067
VN2_1266802980,200,1,4,0,8,1,59,0,1,84017,93594
VN2_1266703717,100,1,1,1,7,1,59,0,1,81907,97218
VN2_1266703717,200,0,3,1,8,0,51,0,2,81235,91438
VN2_1266667164,100,0,1,0,2,0,22,0,3,50979,59186
VN2_1266667164,200,1,3,0,10,1,42,0,0,64293,70191
VN2_1266636303,100,1,2,0,3,0,27,0,3,39435,41702
VN2_1266636303,200,0,0,0,0,0,14,0,0,29533,32586
VN2_1266590526,100,0,1,0,5,0,41,0,2,77015,84963
VN2_1266590526,200,1,3,1,9,1,51,0,1,81265,89617
TR1_1689663538,100,1,2,0,9,2,27,0,3,53862,57996
TR1_1689663538,200,0,1,0,1,0,12,0,0,39235,45755
TR1_1689556595,100,1,2,0,7,1,30,0,3,65020,72891
TR1_1689556595,200,0,2,1,4,0,28,0,0,63967,75027
TR1_1689113965,100,1,1,1,9,1,24,0,3,55343,64000
TR1_1689113965,200,0,3,0,3,0,16,0,0,47611,56390
TR1_1688485680,100,1,3,1,10,2,36,0,3,59958,66338
TR1_1688485680,200,0,0,0,1,0,24,0,0,47099,51907
TR1_1688463914,100,0,0,1,2,0,23,0,3,62815,76440
TR1_1688463914,200,1,5,1,8,1,34,0,0,73497,95269
TR1_1688448808,100,1,1,0,5,0,24,0,3,40761,39465
TR1_1688448808,200,0,0,0,0,0,9,0,0,26303,29089
TR1_1688441762,100,1,0,0,2,0,12,0,3,31457,31857
TR1_1688441762,200,0,1,0,0,0,12,0,0,25270,26779
TR1_1688416472,100,0,1,0,2,0,29,0,0,55623,60947
TR1_1688416472,200,1,2,1,10,2,28,0,3,62605,68608
TR1_1688398549,100,0,1,1,6,0,39,0,3,74165,81611
TR1_1688398549,200,1,3,1,8,1,51,0,0,78405,92816
TR1_1688380536,100,1,1,1,11,2,39,0,1,71441,77375
TR1_1688380536,200,0,3,0,2,0,32,0,2,61607,70128
TR1_1689858557,100,1,3,1,9,2,51,0,0,65907,75907
TR1_1689858557,200,0,0,0,3,0,31,0,3,59397,67472
TR1_1689839907,100,1,2,1,7,1,30,0,3,57252,66179
TR1_1689839907,200,0,1,0,3,0,18,0,0,52247,58533
TR1_1689777598,100,0,1,1,4,0,20,0,3,56975,74304
TR1_1689777598,200,1,2,0,8,1,21,0,0,62752,76079
TR1_1689766717,100,1,2,1,9,2,28,0,0,66600,79647
TR1_1689766717,200,0,2,1,6,0,31,0,3,65336,78185
TR1_1689669260,100,1,2,1,11,3,38,0,3,64269,74090
TR1_1689669260,200,0,2,0,1,0,18,0,0,51288,59820
TR1_1689657690,100,1,2,1,8,1,33,0,3,65286,74091
TR1_1689657690,200,0,2,0,2,0,31,0,0,61645,71448
TR1_1689647868,100,0,0,0,0,0,10,0,2,26916,29444
TR1_1689647868,200,1,1,0,2,0,24,0,1,34297,35383
TR1_1689943796,100,0,1,0,4,0,30,0,3,55147,63458
TR1_1689943796,200,1,2,1,5,1,34,0,0,59932,70276
TR1_1689925454,100,0,0,0,0,0,15,0,3,41585,50800
TR1_1689925454,200,1,3,0,9,2,35,0,0,59975,66480
TR1_1689903539,100,0,1,0,8,1,29,0,3,68893,79567
TR1_1689903539,200,1,3,1,7,1,36,0,0,70630,83012
TR1_1689700904,100,0,2,0,2,0,25,0,0,56619,64091
TR1_1689700904,200,1,2,1,9,1,36,0,3,65240,75885
TR1_1689690177,100,1,2,1,10,1,33,0,3,60955,71634
TR1_1689690177,200,0,2,0,3,0,15,0,0,51764,59698
TR1_1689802079,100,0,0,0,1,0,19,0,3,46649,53723
TR1_1689802079,200,1,2,1,9,2,47,0,0,60575,69510
TR1_1689593701,100,0,2,0,3,0,39,0,0,70133,77941
TR1_1689593701,200,1,2,2,11,4,50,0,3,77153,88069
TR1_1687905306,100,1,2,2,13,5,54,0,3,78675,90628
TR1_1687905306,200,0,2,0,2,0,44,0,0,71206,87336
TR1_1687894607,100,0,0,0,2,0,36,0,3,69953,88270
TR1_1687894607,200,1,4,2,11,2,42,0,0,80625,101524
TR1_1685904763,100,0,1,1,7,1,52,0,3,68855,83071
TR1_1685904763,200,1,4,1,9,1,40,0,0,78560,89398
TR1_1685880743,100,0,1,0,3,0,37,0,3,64239,71134
TR1_1685880743,200,1,3,1,9,2,47,0,0,78214,84400
TR1_1685865249,100,0,3,0,4,0,50,0,0,71016,84133
TR1_1685865249,200,1,2,2,9,2,45,0,3,79670,90042
TR1_1685836966,100,0,0,0,2,0,30,0,3,57402,66108
TR1_1685836966,200,1,3,1,11,2,49,0,0,70685,72336
TR1_1685826503,100,0,1,0,1,0,13,0,0,41748,49511
TR1_1685826503,200,1,1,0,11,3,45,0,3,61925,64091
TR1_1689187386,100,0,0,0,0,0,25,0,1,44791,52697
TR1_1689187386,200,1,3,0,11,3,43,0,2,59856,63322
TR1_1689187238,100,1,0,0,0,0,0,0,0,2675,279
TR1_1689187238,200,0,0,0,0,0,0,0,0,2623,186
TR1_1689186297,100,1,4,1,10,2,45,0,0,69087,79142
TR1_1689186297,200,0,0,0,4,1,27,0,3,59185,63312
TR1_1689182953,100,0,0,0,0,0,13,0,3,34444,40941
TR1_1689182953,200,1,2,0,7,0,30,0,0,47576,57164
TR1_1689181728,100,1,4,0,9,2,45,0,0,63329,71859
TR1_1689181728,200,0,0,0,2,0,32,0,3,55723,61859
TR1_1689874641,100,0,0,0,2,0,24,0,3,49687,58254
TR1_1689874641,200,1,4,1,8,1,38,0,0,60696,66662
TR1_1689859471,100,0,0,0,1,0,18,0,2,40010,45901
TR1_1689859471,200,1,2,0,4,0,35,0,1,45476,55440
TR1_1689835428,100,0,2,0,2,0,28,0,0,58341,64232
TR1_1689835428,200,1,2,1,10,1,48,0,3,69081,77799
TR1_1689811642,100,0,3,0,3,0,24,0,0,61344,72383
TR1_1689811642,200,1,2,2,11,3,33,0,3,67318,76029
TR1_1689651455,100,0,0,0,2,0,15,0,0,48776,60479
TR1_1689651455,200,1,3,1,12,4,37,0,3,57102,67243
TR1_1689780037,100,0,4,1,6,1,42,0,0,69758,84003
TR1_1689780037,200,1,1,1,8,1,36,0,3,75772,91329
TR1_1689766423,100,0,0,1,7,2,44,0,3,79238,98840
TR1_1689766423,200,1,5,1,8,1,49,0,0,87981,111460
TR1_1688819975,100,1,1,0,9,2,35,0,3,70482,86297
TR1_1688819975,200,0,3,2,5,1,40,0,0,70773,90329
TR1_1688114825,100,0,0,0,3,0,20,0,3,58698,71829
TR1_1688114825,200,1,5,2,10,2,30,0,0,71407,90336
TR1_1688096833,100,1,3,0,7,1,39,0,1,66623,74390
TR1_1688096833,200,0,2,1,4,0,35,0,2,59922,68367
TR1_1688070224,100,1,5,2,9,2,44,0,0,96326,125006
TR1_1688070224,200,0,2,2,9,5,35,0,3,89897,105679
RU_552213324,100,1,4,2,12,4,53,0,3,89795,103654
RU_552213324,200,0,1,0,5,0,33,0,0,79483,95632
RU_552211128,100,0,0,0,0,0,16,0,3,38478,45769
RU_552211128,200,1,3,1,10,2,40,0,0,59801,63187
RU_552204706,100,0,1,0,1,0,15,0,3,43784,48852
RU_552204706,200,1,2,1,10,1,38,0,0,59919,68937
RU_552203311,100,1,3,1,8,0,38,0,0,60188,67952
RU_552203311,200,0,1,0,2,0,26,0,3,50881,56431
RU_552157204,100,0,0,0,0,0,15,0,3,34222,41435
RU_552157204,200,1,2,0,4,0,25,0,0,45025,49844
RU_552154307,100,1,4,1,9,2,23,0,3,62452,68940
RU_552154307,200,0,0,0,2,0,25,0,0,51706,62716
RU_551744342,100,0,0,0,1,0,18,0,0,50725,61865
RU_551744342,200,1,4,1,11,3,26,0,3,60783,73757
RU_551677822,100,0,0,0,1,0,17,0,1,47318,55892
RU_551677822,200,1,3,1,11,3,33,0,2,60791,65037
RU_551603849,100,0,0,0,3,0,21,0,0,49345,62647
RU_551603849,200,1,4,1,10,1,34,0,3,61512,73435
RU_551594144,100,1,2,1,7,1,26,0,0,54794,61609
RU_551594144,200,0,1,0,3,0,25,0,3,47432,53956
RU_551586973,100,0,0,0,2,0,18,0,0,48313,57240
RU_551586973,200,1,4,0,10,2,32,0,3,58748,68316
RU_551581703,100,1,4,1,8,1,39,0,1,66513,74748
RU_551581703,200,0,0,0,3,0,31,0,2,57279,64886
RU_551577925,100,0,0,0,1,0,28,0,3,57344,76652
RU_551577925,200,1,4,1,10,2,36,0,0,70935,82906
RU_551575635,100,0,0,0,0,0,6,0,3,37119,52974
RU_551575635,200,1,4,1,11,3,25,0,0,53835,67596
RU_551569961,100,1,2,2,8,1,32,0,1,66267,82456
RU_551569961,200,0,3,0,7,0,29,0,2,61573,72555
RU_551726321,100,1,2,1,8,1,24,0,3,54720,68959
RU_551726321,200,0,2,0,4,1,14,0,0,48693,59892
RU_551723050,100,0,1,0,0,0,31,0,0,54088,67320
RU_551723050,200,1,3,1,10,2,34,0,3,59861,67712
RU_551714514,100,1,2,1,5,1,30,0,0,70947,79210
RU_551714514,200,0,3,0,4,0,29,0,3,58809,68083
RU_551709665,100,0,0,0,2,0,32,0,3,54809,61850
RU_551709665,200,1,4,1,10,1,45,0,0,67350,75337
RU_551602719,100,0,1,0,6,0,29,0,2,71159,80676
RU_551602719,200,1,4,2,10,3,39,0,1,74764,86821
RU_551597949,100,0,0,0,2,0,11,0,0,41815,48964
RU_551597949,200,1,3,1,10,2,33,0,3,55660,62501
RU_551557789,100,0,0,0,4,0,21,0,2,53679,55098
RU_551557789,200,1,4,1,8,1,39,0,1,61834,71539
RU_551557538,100,1,2,0,9,1,45,0,3,67881,75488
RU_551557538,200,0,2,1,3,0,26,0,0,57940,67435
RU_551557207,100,1,1,1,8,1,38,0,3,58716,67538
RU_551557207,200,0,2,0,7,0,20,0,0,48475,54657
RU_551312276,100,0,1,0,0,0,21,0,0,47531,61694
RU_551312276,200,1,2,0,9,1,29,0,3,61149,69487
RU_551116297,100,1,2,0,10,1,36,0,0,61248,65481
RU_551116297,200,0,1,0,1,0,30,0,3,46862,57108
RU_551612442,100,0,3,1,9,3,30,0,0,81467,99811
RU_551612442,200,1,3,1,9,2,58,0,3,88462,111813
RU_551608312,100,1,2,0,4,0,31,0,3,40695,42545
RU_551608312,200,0,0,0,0,0,11,0,0,31239,33526
RU_552215560,100,0,2,0,4,0,27,0,3,71940,85226
RU_552215560,200,1,3,2,11,2,34,0,0,78516,97689
RU_552213035,100,0,2,1,5,0,22,0,3,64171,76242
RU_552213035,200,1,3,1,9,1,34,0,0,71918,89427
RU_552129492,100,0,2,0,2,0,13,0,2,57520,73836
RU_552129492,200,1,2,2,6,1,26,0,1,68090,93067
RU_552125748,100,0,2,1,3,0,34,0,3,67032,80260
RU_552125748,200,1,3,1,10,2,44,0,0,76074,93892
RU_552123157,100,1,2,1,6,1,27,0,0,59303,76798
RU_552123157,200,0,1,0,1,0,8,0,3,46275,62098
RU_552116392,100,0,2,0,2,0,31,0,0,58878,68620
RU_552116392,200,1,2,1,9,2,40,0,3,69087,78861
RU_551849292,100,0,2,0,1,0,21,0,0,53018,58146
RU_551849292,200,1,1,1,10,2,55,0,3,67441,79053
RU_551843325,100,0,0,0,0,0,7,0,3,26420,31643
RU_551843325,200,1,2,0,4,0,21,0,0,36699,40313
RU_551633672,100,1,2,1,8,1,34,0,0,59296,68927
RU_551633672,200,0,0,0,2,0,19,0,3,45860,53699
RU_551631012,100,0,0,0,1,0,13,0,0,43482,51024
RU_551631012,200,1,4,0,10,2,37,0,3,60192,69607
RU_552033219,100,1,2,1,7,1,38,0,3,70935,88019
RU_552033219,200,0,2,1,8,2,38,0,0,67869,81106
