match_id,participant_id,slot,spell_id
KR_8094760073,8,1,12
KR_8094760073,8,2,4
KR_8094760073,9,1,21
KR_8094760073,9,2,4
KR_8094760073,10,1,4
KR_8094760073,10,2,7
KR_8094667431,1,1,14
KR_8094667431,1,2,4
KR_8094667431,2,1,11
KR_8094667431,2,2,4
KR_8094667431,3,1,4
KR_8094667431,3,2,6
KR_8094667431,4,1,4
KR_8094667431,4,2,6
KR_8094667431,5,1,14
KR_8094667431,5,2,4
KR_8094667431,6,1,12
KR_8094667431,6,2,4
KR_8094667431,7,1,11
KR_8094667431,7,2,4
KR_8094667431,8,1,4
KR_8094667431,8,2,6
KR_8094667431,9,1,21
KR_8094667431,9,2,4
KR_8094667431,10,1,4
KR_8094667431,10,2,7
KR_8094514096,1,1,14
KR_8094514096,1,2,4
KR_8094514096,2,1,11
KR_8094514096,2,2,4
KR_8094514096,3,1,4
KR_8094514096,3,2,14
KR_8094514096,4,1,4
KR_8094514096,4,2,21
KR_8094514096,5,1,7
KR_8094514096,5,2,4
KR_8094514096,6,1,12
KR_8094514096,6,2,4
KR_8094514096,7,1,11
KR_8094514096,7,2,4
KR_8094514096,8,1,1
KR_8094514096,8,2,4
KR_8094514096,9,1,1
KR_8094514096,9,2,4
KR_8094514096,10,1,14
KR_8094514096,10,2,4
KR_8094452205,1,1,12
KR_8094452205,1,2,4
KR_8094452205,2,1,11
KR_8094452205,2,2,4
KR_8094452205,3,1,12
KR_8094452205,3,2,4
KR_8094452205,4,1,6
KR_8094452205,4,2,4
KR_8094452205,5,1,7
KR_8094452205,5,2,4
KR_8094452205,6,1,12
KR_8094452205,6,2,4
KR_8094452205,7,1,11
KR_8094452205,7,2,4
KR_8094452205,8,1,6
KR_8094452205,8,2,4
KR_8094452205,9,1,4
KR_8094452205,9,2,6
KR_8094452205,10,1,7
KR_8094452205,10,2,4
KR_8094405286,1,1,12
KR_8094405286,1,2,4
KR_8094405286,2,1,11
KR_8094405286,2,2,4
KR_8094405286,3,1,12
KR_8094405286,3,2,4
KR_8094405286,4,1,6
KR_8094405286,4,2,4
KR_8094405286,5,1,7
KR_8094405286,5,2,4
KR_8094405286,6,1,6
KR_8094405286,6,2,4
KR_8094405286,7,1,11
KR_8094405286,7,2,4
KR_8094405286,8,1,12
KR_8094405286,8,2,4
KR_8094405286,9,1,1
KR_8094405286,9,2,4
KR_8094405286,10,1,7
KR_8094405286,10,2,4
KR_8088259200,1,1,6
KR_8088259200,1,2,4
KR_8088259200,2,1,11
KR_8088259200,2,2,4
KR_8088259200,3,1,14
KR_8088259200,3,2,4
KR_8088259200,4,1,3
KR_8088259200,4,2,4
KR_8088259200,5,1,4
KR_8088259200,5,2,7
KR_8088259200,6,1,14
KR_8088259200,6,2,4
KR_8088259200,7,1,11
KR_8088259200,7,2,4
KR_8088259200,8,1,4
KR_8088259200,8,2,6
KR_8088259200,9,1,4
KR_8088259200,9,2,6
KR_8088259200,10,1,14
KR_8088259200,10,2,4
KR_8095596767,1,1,12
KR_8095596767,1,2,4
KR_8095596767,2,1,11
KR_8095596767,2,2,4
KR_8095596767,3,1,14
KR_8095596767,3,2,4
KR_8095596767,4,1,21
KR_8095596767,4,2,4
KR_8095596767,5,1,7
KR_8095596767,5,2,4
KR_8095596767,6,1,4
KR_8095596767,6,2,12
KR_8095596767,7,1,4
KR_8095596767,7,2,11
KR_8095596767,8,1,6
KR_8095596767,8,2,4
KR_8095596767,9,1,21
KR_8095596767,9,2,4
KR_8095596767,10,1,4
KR_8095596767,10,2,14
KR_8095533853,1,1,4
KR_8095533853,1,2,12
KR_8095533853,2,1,11
KR_8095533853,2,2,4
KR_8095533853,3,1,12
KR_8095533853,3,2,4
KR_8095533853,4,1,6
KR_8095533853,4,2,4
KR_8095533853,5,1,14
KR_8095533853,5,2,4
KR_8095533853,6,1,14
KR_8095533853,6,2,4
KR_8095533853,7,1,11
KR_8095533853,7,2,4
KR_8095533853,8,1,4
KR_8095533853,8,2,3
KR_8095533853,9,1,12
KR_8095533853,9,2,4
KR_8095533853,10,1,4
KR_8095533853,10,2,7
KR_8094861963,1,1,12
KR_8094861963,1,2,4
KR_8094861963,2,1,11
KR_8094861963,2,2,4
KR_8094861963,3,1,12
KR_8094861963,3,2,4
KR_8094861963,4,1,21
KR_8094861963,4,2,4
KR_8094861963,5,1,4
KR_8094861963,5,2,7
KR_8094861963,6,1,4
KR_8094861963,6,2,3
KR_8094861963,7,1,4
KR_8094861963,7,2,11
KR_8094861963,8,1,12
KR_8094861963,8,2,4
KR_8094861963,9,1,4
KR_8094861963,9,2,21
KR_8094861963,10,1,14
KR_8094861963,10,2,4
KR_8073234119,1,1,12
KR_8073234119,1,2,4
KR_8073234119,2,1,11
KR_8073234119,2,2,4
KR_8073234119,3,1,12
KR_8073234119,3,2,4
KR_8073234119,4,1,21
KR_8073234119,4,2,4
KR_8073234119,5,1,14
KR_8073234119,5,2,4
KR_8073234119,6,1,4
KR_8073234119,6,2,12
KR_8073234119,7,1,11
KR_8073234119,7,2,4
KR_8073234119,8,1,4
KR_8073234119,8,2,6
KR_8073234119,9,1,21
KR_8073234119,9,2,4
KR_8073234119,10,1,7
KR_8073234119,10,2,4
KR_8073192661,1,1,12
KR_8073192661,1,2,4
KR_8073192661,2,1,11
KR_8073192661,2,2,4
KR_8073192661,3,1,14
KR_8073192661,3,2,4
KR_8073192661,4,1,4
KR_8073192661,4,2,21
KR_8073192661,5,1,14
KR_8073192661,5,2,4
KR_8073192661,6,1,12
KR_8073192661,6,2,4
KR_8073192661,7,1,4
KR_8073192661,7,2,11
KR_8073192661,8,1,4
KR_8073192661,8,2,14
KR_8073192661,9,1,21
KR_8073192661,9,2,4
KR_8073192661,10,1,7
KR_8073192661,10,2,4
KR_8090029647,1,1,12
KR_8090029647,1,2,4
KR_8090029647,2,1,11
KR_8090029647,2,2,4
KR_8090029647,3,1,14
KR_8090029647,3,2,4
KR_8090029647,4,1,21
KR_8090029647,4,2,4
KR_8090029647,5,1,4
KR_8090029647,5,2,7
KR_8090029647,6,1,12
KR_8090029647,6,2,4
KR_8090029647,7,1,11
KR_8090029647,7,2,4
KR_8090029647,8,1,14
KR_8090029647,8,2,4
KR_8090029647,9,1,4
KR_8090029647,9,2,21
KR_8090029647,10,1,7
KR_8090029647,10,2,4
JP1_565824807,1,1,4
JP1_565824807,1,2,14
JP1_565824807,2,1,4
JP1_565824807,2,2,11
JP1_565824807,3,1,14
JP1_565824807,3,2,4
JP1_565824807,4,1,6
JP1_565824807,4,2,4
JP1_565824807,5,1,7
JP1_565824807,5,2,4
JP1_565824807,6,1,14
JP1_565824807,6,2,4
JP1_565824807,7,1,4
JP1_565824807,7,2,11
JP1_565824807,8,1,14
JP1_565824807,8,2,4
JP1_565824807,9,1,12
JP1_565824807,9,2,4
JP1_565824807,10,1,3
JP1_565824807,10,2,4
JP1_565770051,1,1,14
JP1_565770051,1,2,4
JP1_565770051,2,1,4
JP1_565770051,2,2,11
JP1_565770051,3,1,14
JP1_565770051,3,2,4
JP1_565770051,4,1,21
JP1_565770051,4,2,4
JP1_565770051,5,1,7
JP1_565770051,5,2,4
JP1_565770051,6,1,4
JP1_565770051,6,2,12
JP1_565770051,7,1,4
JP1_565770051,7,2,11
JP1_565770051,8,1,14
JP1_565770051,8,2,4
JP1_565770051,9,1,4
JP1_565770051,9,2,6
JP1_565770051,10,1,4
JP1_565770051,10,2,14
JP1_565762784,1,1,4
JP1_565762784,1,2,12
JP1_565762784,2,1,11
JP1_565762784,2,2,4
JP1_565762784,3,1,4
JP1_565762784,3,2,14
JP1_565762784,4,1,12
JP1_565762784,4,2,4
JP1_565762784,5,1,14
JP1_565762784,5,2,4
JP1_565762784,6,1,4
JP1_565762784,6,2,12
JP1_565762784,7,1,4
JP1_565762784,7,2,11
JP1_565762784,8,1,14
JP1_565762784,8,2,4
JP1_565762784,9,1,6
JP1_565762784,9,2,4
JP1_565762784,10,1,14
JP1_565762784,10,2,4
JP1_565755795,1,1,4
JP1_565755795,1,2,12
JP1_565755795,2,1,11
JP1_565755795,2,2,6
JP1_565755795,3,1,14
JP1_565755795,3,2,4
JP1_565755795,4,1,21
JP1_565755795,4,2,4
JP1_565755795,5,1,4
JP1_565755795,5,2,14
JP1_565755795,6,1,14
JP1_565755795,6,2,4
JP1_565755795,7,1,4
JP1_565755795,7,2,11
JP1_565755795,8,1,3
JP1_565755795,8,2,4
JP1_565755795,9,1,6
JP1_565755795,9,2,4
JP1_565755795,10,1,7
JP1_565755795,10,2,4
JP1_565752552,1,1,14
JP1_565752552,1,2,4
JP1_565752552,2,1,11
JP1_565752552,2,2,4
JP1_565752552,3,1,14
JP1_565752552,3,2,4
JP1_565752552,4,1,21
JP1_565752552,4,2,4
JP1_565752552,5,1,4
JP1_565752552,5,2,14
JP1_565752552,6,1,4
JP1_565752552,6,2,14
JP1_565752552,7,1,11
JP1_565752552,7,2,4
JP1_565752552,8,1,12
JP1_565752552,8,2,4
JP1_565752552,9,1,21
JP1_565752552,9,2,4
JP1_565752552,10,1,4
JP1_565752552,10,2,7
JP1_565748572,1,1,4
JP1_565748572,1,2,14
JP1_565748572,2,1,11
JP1_565748572,2,2,4
JP1_565748572,3,1,14
JP1_565748572,3,2,4
JP1_565748572,4,1,1
JP1_565748572,4,2,4
JP1_565748572,5,1,7
JP1_565748572,5,2,4
JP1_565748572,6,1,14
JP1_565748572,6,2,4
JP1_565748572,7,1,4
JP1_565748572,7,2,11
JP1_565748572,8,1,14
JP1_565748572,8,2,4
JP1_565748572,9,1,4
JP1_565748572,9,2,21
JP1_565748572,10,1,14
JP1_565748572,10,2,4
JP1_565739970,1,1,4
JP1_565739970,1,2,14
JP1_565739970,2,1,4
JP1_565739970,2,2,11
JP1_565739970,3,1,4
JP1_565739970,3,2,12
JP1_565739970,4,1,4
JP1_565739970,4,2,1
JP1_565739970,5,1,3
JP1_565739970,5,2,4
JP1_565739970,6,1,4
JP1_565739970,6,2,12
JP1_565739970,7,1,11
JP1_565739970,7,2,4
JP1_565739970,8,1,14
JP1_565739970,8,2,4
JP1_565739970,9,1,4
JP1_565739970,9,2,1
JP1_565739970,10,1,4
JP1_565739970,10,2,7
JP1_565681350,1,1,4
JP1_565681350,1,2,12
JP1_565681350,2,1,11
JP1_565681350,2,2,4
JP1_565681350,3,1,4
JP1_565681350,3,2,14
JP1_565681350,4,1,1
JP1_565681350,4,2,4
JP1_565681350,5,1,4
JP1_565681350,5,2,7
JP1_565681350,6,1,4
JP1_565681350,6,2,14
JP1_565681350,7,1,11
JP1_565681350,7,2,4
JP1_565681350,8,1,14
JP1_565681350,8,2,4
JP1_565681350,9,1,12
JP1_565681350,9,2,4
JP1_565681350,10,1,14
JP1_565681350,10,2,4
JP1_565669608,1,1,3
JP1_565669608,1,2,4
JP1_565669608,2,1,11
JP1_565669608,2,2,4
JP1_565669608,3,1,14
JP1_565669608,3,2,4
JP1_565669608,4,1,4
JP1_565669608,4,2,12
JP1_565669608,5,1,4
JP1_565669608,5,2,7
JP1_565669608,6,1,3
JP1_565669608,6,2,4
JP1_565669608,7,1,11
JP1_565669608,7,2,4
JP1_565669608,8,1,4
JP1_565669608,8,2,12
JP1_565669608,9,1,21
JP1_565669608,9,2,4
JP1_565669608,10,1,7
JP1_565669608,10,2,4
JP1_565658672,1,1,14
JP1_565658672,1,2,4
JP1_565658672,2,1,4
JP1_565658672,2,2,11
JP1_565658672,3,1,4
JP1_565658672,3,2,14
JP1_565658672,4,1,12
JP1_565658672,4,2,4
JP1_565658672,5,1,4
JP1_565658672,5,2,7
JP1_565658672,6,1,4
JP1_565658672,6,2,14
JP1_565658672,7,1,11
JP1_565658672,7,2,4
JP1_565658672,8,1,14
JP1_565658672,8,2,4
JP1_565658672,9,1,4
JP1_565658672,9,2,6
JP1_565658672,10,1,14
JP1_565658672,10,2,4
JP1_565965170,1,1,14
JP1_565965170,1,2,4
JP1_565965170,2,1,4
JP1_565965170,2,2,11
JP1_565965170,3,1,4
JP1_565965170,3,2,12
JP1_565965170,4,1,21
JP1_565965170,4,2,4
JP1_565965170,5,1,4
JP1_565965170,5,2,7
JP1_565965170,6,1,4
JP1_565965170,6,2,14
JP1_565965170,7,1,4
JP1_565965170,7,2,11
JP1_565965170,8,1,4
JP1_565965170,8,2,12
JP1_565965170,9,1,4
JP1_565965170,9,2,21
JP1_565965170,10,1,4
JP1_565965170,10,2,7
JP1_565957975,1,1,4
JP1_565957975,1,2,14
JP1_565957975,2,1,4
JP1_565957975,2,2,11
JP1_565957975,3,1,4
JP1_565957975,3,2,14
JP1_565957975,4,1,4
JP1_565957975,4,2,21
JP1_565957975,5,1,4
JP1_565957975,5,2,7
JP1_565957975,6,1,12
JP1_565957975,6,2,4
JP1_565957975,7,1,4
JP1_565957975,7,2,11
JP1_565957975,8,1,14
JP1_565957975,8,2,4
JP1_565957975,9,1,4
JP1_565957975,9,2,21
JP1_565957975,10,1,7
JP1_565957975,10,2,4
JP1_565953345,1,1,4
JP1_565953345,1,2,12
JP1_565953345,2,1,11
JP1_565953345,2,2,6
JP1_565953345,3,1,3
JP1_565953345,3,2,4
JP1_565953345,4,1,6
JP1_565953345,4,2,4
JP1_565953345,5,1,7
JP1_565953345,5,2,4
JP1_565953345,6,1,4
JP1_565953345,6,2,12
JP1_565953345,7,1,11
JP1_565953345,7,2,4
JP1_565953345,8,1,4
JP1_565953345,8,2,12
JP1_565953345,9,1,6
JP1_565953345,9,2,4
JP1_565953345,10,1,4
JP1_565953345,10,2,7
JP1_565943946,1,1,14
JP1_565943946,1,2,4
JP1_565943946,2,1,11
JP1_565943946,2,2,4
JP1_565943946,3,1,14
JP1_565943946,3,2,4
JP1_565943946,4,1,21
JP1_565943946,4,2,4
JP1_565943946,5,1,7
JP1_565943946,5,2,4
JP1_565943946,6,1,4
JP1_565943946,6,2,12
JP1_565943946,7,1,11
JP1_565943946,7,2,4
JP1_565943946,8,1,12
JP1_565943946,8,2,4
JP1_565943946,9,1,21
JP1_565943946,9,2,4
JP1_565943946,10,1,4
JP1_565943946,10,2,14
JP1_565936666,1,1,12
JP1_565936666,1,2,4
JP1_565936666,2,1,11
JP1_565936666,2,2,4
JP1_565936666,3,1,4
JP1_565936666,3,2,12
JP1_565936666,4,1,6
JP1_565936666,4,2,4
JP1_565936666,5,1,4
JP1_565936666,5,2,7
JP1_565936666,6,1,4
JP1_565936666,6,2,6
JP1_565936666,7,1,11
JP1_565936666,7,2,4
JP1_565936666,8,1,4
JP1_565936666,8,2,12
JP1_565936666,9,1,4
JP1_565936666,9,2,6
JP1_565936666,10,1,3
JP1_565936666,10,2,7
JP1_565930563,1,1,6
JP1_565930563,1,2,4
JP1_565930563,2,1,11
JP1_565930563,2,2,4
JP1_565930563,3,1,4
JP1_565930563,3,2,12
JP1_565930563,4,1,21
JP1_565930563,4,2,4
JP1_565930563,5,1,4
JP1_565930563,5,2,7
JP1_565930563,6,1,4
JP1_565930563,6,2,14
JP1_565930563,7,1,11
JP1_565930563,7,2,4
JP1_565930563,8,1,6
JP1_565930563,8,2,4
JP1_565930563,9,1,1
JP1_565930563,9,2,4
JP1_565930563,10,1,4
JP1_565930563,10,2,7
JP1_565927069,1,1,4
JP1_565927069,1,2,14
JP1_565927069,2,1,11
JP1_565927069,2,2,4
JP1_565927069,3,1,4
JP1_565927069,3,2,14
JP1_565927069,4,1,1
JP1_565927069,4,2,4
JP1_565927069,5,1,7
JP1_565927069,5,2,3
JP1_565927069,6,1,12
JP1_565927069,6,2,4
JP1_565927069,7,1,11
JP1_565927069,7,2,4
JP1_565927069,8,1,4
JP1_565927069,8,2,14
JP1_565927069,9,1,3
JP1_565927069,9,2,4
JP1_565927069,10,1,4
JP1_565927069,10,2,7
JP1_565626825,1,1,12
JP1_565626825,1,2,4
JP1_565626825,2,1,4
JP1_565626825,2,2,11
JP1_565626825,3,1,3
JP1_565626825,3,2,4
JP1_565626825,4,1,4
JP1_565626825,4,2,21
JP1_565626825,5,1,4
JP1_565626825,5,2,3
JP1_565626825,6,1,4
JP1_565626825,6,2,14
JP1_565626825,7,1,4
JP1_565626825,7,2,11
JP1_565626825,8,1,14
JP1_565626825,8,2,4
JP1_565626825,9,1,6
JP1_565626825,9,2,4
JP1_565626825,10,1,4
JP1_565626825,10,2,7
JP1_565616075,1,1,4
JP1_565616075,1,2,12
JP1_565616075,2,1,4
JP1_565616075,2,2,11
JP1_565616075,3,1,12
JP1_565616075,3,2,4
JP1_565616075,4,1,21
JP1_565616075,4,2,4
JP1_565616075,5,1,14
JP1_565616075,5,2,4
JP1_565616075,6,1,12
JP1_565616075,6,2,4
JP1_565616075,7,1,4
JP1_565616075,7,2,11
JP1_565616075,8,1,4
JP1_565616075,8,2,14
JP1_565616075,9,1,1
JP1_565616075,9,2,4
JP1_565616075,10,1,7
JP1_565616075,10,2,4
JP1_564082069,1,1,4
JP1_564082069,1,2,14
JP1_564082069,2,1,4
JP1_564082069,2,2,11
JP1_564082069,3,1,6
JP1_564082069,3,2,4
JP1_564082069,4,1,4
JP1_564082069,4,2,21
JP1_564082069,5,1,4
JP1_564082069,5,2,7
JP1_564082069,6,1,14
JP1_564082069,6,2,4
JP1_564082069,7,1,11
JP1_564082069,7,2,4
JP1_564082069,8,1,4
JP1_564082069,8,2,12
JP1_564082069,9,1,21
JP1_564082069,9,2,4
JP1_564082069,10,1,4
JP1_564082069,10,2,14
JP1_565946512,1,1,6
JP1_565946512,1,2,4
JP1_565946512,2,1,4
JP1_565946512,2,2,11
JP1_565946512,3,1,14
JP1_565946512,3,2,4
JP1_565946512,4,1,12
JP1_565946512,4,2,4
JP1_565946512,5,1,4
JP1_565946512,5,2,1
JP1_565946512,6,1,4
JP1_565946512,6,2,6
JP1_565946512,7,1,11
JP1_565946512,7,2,4
JP1_565946512,8,1,12
JP1_565946512,8,2,4
JP1_565946512,9,1,6
JP1_565946512,9,2,4
JP1_565946512,10,1,4
JP1_565946512,10,2,14
JP1_565908519,1,1,3
JP1_565908519,1,2,4
JP1_565908519,2,1,4
JP1_565908519,2,2,11
JP1_565908519,3,1,6
JP1_565908519,3,2,4
JP1_565908519,4,1,21
JP1_565908519,4,2,4
JP1_565908519,5,1,4
JP1_565908519,5,2,7
JP1_565908519,6,1,12
JP1_565908519,6,2,4
JP1_565908519,7,1,11
JP1_565908519,7,2,4
JP1_565908519,8,1,3
JP1_565908519,8,2,4
JP1_565908519,9,1,4
JP1_565908519,9,2,21
JP1_565908519,10,1,4
JP1_565908519,10,2,14
JP1_565907462,1,1,14
JP1_565907462,1,2,4
JP1_565907462,2,1,4
JP1_565907462,2,2,11
JP1_565907462,3,1,3
JP1_565907462,3,2,4
JP1_565907462,4,1,3
JP1_565907462,4,2,6
JP1_565907462,5,1,4
JP1_565907462,5,2,7
JP1_565907462,6,1,14
JP1_565907462,6,2,4
JP1_565907462,7,1,11
JP1_565907462,7,2,4
JP1_565907462,8,1,3
JP1_565907462,8,2,4
JP1_565907462,9,1,4
JP1_565907462,9,2,21
JP1_565907462,10,1,4
JP1_565907462,10,2,14
JP1_565167784,1,1,14
JP1_565167784,1,2,4
JP1_565167784,2,1,4
JP1_565167784,2,2,11
JP1_565167784,3,1,3
JP1_565167784,3,2,4
JP1_565167784,4,1,6
JP1_565167784,4,2,4
JP1_565167784,5,1,14
JP1_565167784,5,2,4
JP1_565167784,6,1,14
JP1_565167784,6,2,4
JP1_565167784,7,1,4
JP1_565167784,7,2,11
JP1_565167784,8,1,6
JP1_565167784,8,2,4
JP1_565167784,9,1,21
JP1_565167784,9,2,4
JP1_565167784,10,1,7
JP1_565167784,10,2,4
JP1_565157910,1,1,14
JP1_565157910,1,2,4
JP1_565157910,2,1,4
JP1_565157910,2,2,11
JP1_565157910,3,1,3
JP1_565157910,3,2,4
JP1_565157910,4,1,6
JP1_565157910,4,2,4
JP1_565157910,5,1,14
JP1_565157910,5,2,4
JP1_565157910,6,1,14
JP1_565157910,6,2,4
JP1_565157910,7,1,4
JP1_565157910,7,2,11
JP1_565157910,8,1,4
JP1_565157910,8,2,14
JP1_565157910,9,1,6
JP1_565157910,9,2,4
JP1_565157910,10,1,7
JP1_565157910,10,2,4
JP1_565932592,1,1,4
JP1_565932592,1,2,14
JP1_565932592,2,1,11
JP1_565932592,2,2,4
JP1_565932592,3,1,14
JP1_565932592,3,2,4
JP1_565932592,4,1,4
JP1_565932592,4,2,21
JP1_565932592,5,1,7
JP1_565932592,5,2,4
JP1_565932592,6,1,4
JP1_565932592,6,2,14
JP1_565932592,7,1,11
JP1_565932592,7,2,4
JP1_565932592,8,1,4
JP1_565932592,8,2,12
JP1_565932592,9,1,4
JP1_565932592,9,2,21
JP1_565932592,10,1,4
JP1_565932592,10,2,7
JP1_565921747,1,1,14
JP1_565921747,1,2,4
JP1_565921747,2,1,11
JP1_565921747,2,2,4
JP1_565921747,3,1,4
JP1_565921747,3,2,14
JP1_565921747,4,1,21
JP1_565921747,4,2,4
JP1_565921747,5,1,4
JP1_565921747,5,2,14
JP1_565921747,6,1,14
JP1_565921747,6,2,4
JP1_565921747,7,1,11
JP1_565921747,7,2,4
JP1_565921747,8,1,4
JP1_565921747,8,2,14
JP1_565921747,9,1,21
JP1_565921747,9,2,4
JP1_565921747,10,1,4
JP1_565921747,10,2,7
JP1_565570916,1,1,3
JP1_565570916,1,2,14
JP1_565570916,2,1,11
JP1_565570916,2,2,4
JP1_565570916,3,1,4
JP1_565570916,3,2,12
JP1_565570916,4,1,21
JP1_565570916,4,2,4
JP1_565570916,5,1,4
JP1_565570916,5,2,14
JP1_565570916,6,1,4
JP1_565570916,6,2,14
JP1_565570916,7,1,4
JP1_565570916,7,2,11
JP1_565570916,8,1,12
JP1_565570916,8,2,4
JP1_565570916,9,1,3
JP1_565570916,9,2,4
JP1_565570916,10,1,7
JP1_565570916,10,2,4
JP1_565564377,1,1,12
JP1_565564377,1,2,6
JP1_565564377,2,1,4
JP1_565564377,2,2,11
JP1_565564377,3,1,4
JP1_565564377,3,2,3
JP1_565564377,4,1,21
JP1_565564377,4,2,4
JP1_565564377,5,1,14
JP1_565564377,5,2,4
JP1_565564377,6,1,14
JP1_565564377,6,2,4
JP1_565564377,7,1,4
JP1_565564377,7,2,11
JP1_565564377,8,1,14
JP1_565564377,8,2,4
JP1_565564377,9,1,4
JP1_565564377,9,2,6
JP1_565564377,10,1,4
JP1_565564377,10,2,7
JP1_565563111,1,1,12
JP1_565563111,1,2,4
JP1_565563111,2,1,4
JP1_565563111,2,2,11
JP1_565563111,3,1,6
JP1_565563111,3,2,4
JP1_565563111,4,1,21
JP1_565563111,4,2,4
JP1_565563111,5,1,4
JP1_565563111,5,2,7
JP1_565563111,6,1,12
JP1_565563111,6,2,4
JP1_565563111,7,1,4
JP1_565563111,7,2,11
JP1_565563111,8,1,14
JP1_565563111,8,2,4
JP1_565563111,9,1,21
JP1_565563111,9,2,4
JP1_565563111,10,1,4
JP1_565563111,10,2,7
JP1_565557846,1,1,4
JP1_565557846,1,2,12
JP1_565557846,2,1,4
JP1_565557846,2,2,11
JP1_565557846,3,1,4
JP1_565557846,3,2,14
JP1_565557846,4,1,21
JP1_565557846,4,2,4
JP1_565557846,5,1,4
JP1_565557846,5,2,7
JP1_565557846,6,1,12
JP1_565557846,6,2,4
JP1_565557846,7,1,11
JP1_565557846,7,2,4
JP1_565557846,8,1,4
JP1_565557846,8,2,12
JP1_565557846,9,1,21
JP1_565557846,9,2,4
JP1_565557846,10,1,3
JP1_565557846,10,2,4
JP1_565965193,1,1,4
JP1_565965193,1,2,12
JP1_565965193,2,1,4
JP1_565965193,2,2,11
JP1_565965193,3,1,12
JP1_565965193,3,2,4
JP1_565965193,4,1,4
JP1_565965193,4,2,6
JP1_565965193,5,1,14
JP1_565965193,5,2,3
JP1_565965193,6,1,12
JP1_565965193,6,2,4
JP1_565965193,7,1,3
JP1_565965193,7,2,11
JP1_565965193,8,1,12
JP1_565965193,8,2,4
JP1_565965193,9,1,21
JP1_565965193,9,2,4
JP1_565965193,10,1,7
JP1_565965193,10,2,4
JP1_565861909,1,1,12
JP1_565861909,1,2,4
JP1_565861909,2,1,4
JP1_565861909,2,2,11
JP1_565861909,3,1,12
JP1_565861909,3,2,4
JP1_565861909,4,1,1
JP1_565861909,4,2,4
JP1_565861909,5,1,7
JP1_565861909,5,2,4
JP1_565861909,6,1,4
JP1_565861909,6,2,14
JP1_565861909,7,1,11
JP1_565861909,7,2,6
JP1_565861909,8,1,6
JP1_565861909,8,2,4
JP1_565861909,9,1,21
JP1_565861909,9,2,4
JP1_565861909,10,1,4
JP1_565861909,10,2,7
JP1_565720445,1,1,12
JP1_565720445,1,2,4
JP1_565720445,2,1,4
JP1_565720445,2,2,11
JP1_565720445,3,1,12
JP1_565720445,3,2,4
JP1_565720445,4,1,4
JP1_565720445,4,2,6
JP1_565720445,5,1,7
JP1_565720445,5,2,4
JP1_565720445,6,1,6
JP1_565720445,6,2,4
JP1_565720445,7,1,4
JP1_565720445,7,2,11
JP1_565720445,8,1,21
JP1_565720445,8,2,4
JP1_565720445,9,1,6
JP1_565720445,9,2,4
JP1_565720445,10,1,7
JP1_565720445,10,2,4
JP1_565703898,1,1,12
JP1_565703898,1,2,4
JP1_565703898,2,1,4
JP1_565703898,2,2,11
JP1_565703898,3,1,12
JP1_565703898,3,2,4
JP1_565703898,4,1,21
JP1_565703898,4,2,4
JP1_565703898,5,1,4
JP1_565703898,5,2,7
JP1_565703898,6,1,3
JP1_565703898,6,2,4
JP1_565703898,7,1,11
JP1_565703898,7,2,4
JP1_565703898,8,1,12
JP1_565703898,8,2,4
JP1_565703898,9,1,21
JP1_565703898,9,2,4
JP1_565703898,10,1,4
JP1_565703898,10,2,7
JP1_565697311,1,1,4
JP1_565697311,1,2,12
JP1_565697311,2,1,11
JP1_565697311,2,2,4
JP1_565697311,3,1,4
JP1_565697311,3,2,12
JP1_565697311,4,1,21
JP1_565697311,4,2,4
JP1_565697311,5,1,4
JP1_565697311,5,2,14
JP1_565697311,6,1,12
JP1_565697311,6,2,4
JP1_565697311,7,1,11
JP1_565697311,7,2,4
JP1_565697311,8,1,4
JP1_565697311,8,2,14
JP1_565697311,9,1,4
JP1_565697311,9,2,21
JP1_565697311,10,1,14
JP1_565697311,10,2,4
JP1_565686739,1,1,14
JP1_565686739,1,2,4
JP1_565686739,2,1,11
JP1_565686739,2,2,4
JP1_565686739,3,1,6
JP1_565686739,3,2,4
JP1_565686739,4,1,21
JP1_565686739,4,2,4
JP1_565686739,5,1,7
JP1_565686739,5,2,4
JP1_565686739,6,1,12
JP1_565686739,6,2,4
JP1_565686739,7,1,11
JP1_565686739,7,2,6
JP1_565686739,8,1,6
JP1_565686739,8,2,4
JP1_565686739,9,1,21
JP1_565686739,9,2,4
JP1_565686739,10,1,7
JP1_565686739,10,2,4
JP1_565310967,1,1,12
JP1_565310967,1,2,4
JP1_565310967,2,1,4
JP1_565310967,2,2,11
JP1_565310967,3,1,4
JP1_565310967,3,2,21
JP1_565310967,4,1,4
JP1_565310967,4,2,12
JP1_565310967,5,1,7
JP1_565310967,5,2,4
JP1_565310967,6,1,4
JP1_565310967,6,2,12
JP1_565310967,7,1,4
JP1_565310967,7,2,11
JP1_565310967,8,1,4
JP1_565310967,8,2,12
JP1_565310967,9,1,21
JP1_565310967,9,2,4
JP1_565310967,10,1,7
JP1_565310967,10,2,4
JP1_565991937,1,1,12
JP1_565991937,1,2,4
JP1_565991937,2,1,4
JP1_565991937,2,2,11
JP1_565991937,3,1,4
JP1_565991937,3,2,14
JP1_565991937,4,1,4
JP1_565991937,4,2,21
JP1_565991937,5,1,4
JP1_565991937,5,2,7
JP1_565991937,6,1,14
JP1_565991937,6,2,4
